x-axis,1
second,Volt
-49.9500E-06,-2.8125000000E+00
-49.8500E-06,-2.1875000000E+00
-49.7500E-06,-2.1875000000E+00
-49.6500E-06,-2.8125000000E+00
-49.5500E-06,-3.7500000000E+00
-49.4500E-06,-4.0625000000E+00
-49.3500E-06,-4.0625000000E+00
-49.2500E-06,-4.0625000000E+00
-49.1500E-06,-4.0625000000E+00
-49.0500E-06,-4.3750000000E+00
-48.9500E-06,-4.3750000000E+00
-48.8500E-06,-4.0625000000E+00
-48.7500E-06,-3.7500000000E+00
-48.6500E-06,-2.8125000000E+00
-48.5500E-06,-2.1875000000E+00
-48.4500E-06,-2.5000000000E+00
-48.3500E-06,-2.5000000000E+00
-48.2500E-06,-2.5000000000E+00
-48.1500E-06,-2.5000000000E+00
-48.0500E-06,-2.8125000000E+00
-47.9500E-06,-3.4375000000E+00
-47.8500E-06,-3.7500000000E+00
-47.7500E-06,-4.3750000000E+00
-47.6500E-06,-5.0000000000E+00
-47.5500E-06,-4.3750000000E+00
-47.4500E-06,-4.0625000000E+00
-47.3500E-06,-4.0625000000E+00
-47.2500E-06,-3.7500000000E+00
-47.1500E-06,-3.7500000000E+00
-47.0500E-06,-3.1250000000E+00
-46.9500E-06,-2.5000000000E+00
-46.8500E-06,-2.1875000000E+00
-46.7500E-06,+8.7500000000E+00
-46.6500E-06,+20.0000000000E+00
-46.5500E-06,+20.6250000000E+00
-46.4500E-06,+20.6250000000E+00
-46.3500E-06,+20.6250000000E+00
-46.2500E-06,+20.6250000000E+00
-46.1500E-06,+20.3125000000E+00
-46.0500E-06,+20.3125000000E+00
-45.9500E-06,+20.6250000000E+00
-45.8500E-06,+20.6250000000E+00
-45.7500E-06,+20.6250000000E+00
-45.6500E-06,+20.6250000000E+00
-45.5500E-06,+20.6250000000E+00
-45.4500E-06,-2.1875000001E+00
-45.3500E-06,-31.8750000000E+00
-45.2500E-06,-38.4375000000E+00
-45.1500E-06,-37.1875000000E+00
-45.0500E-06,-36.2500000000E+00
-44.9500E-06,-36.5625000000E+00
-44.8500E-06,-36.5625000000E+00
-44.7500E-06,-36.2500000000E+00
-44.6500E-06,-36.2500000000E+00
-44.5500E-06,-36.2500000000E+00
-44.4500E-06,-35.9375000000E+00
-44.3500E-06,-32.5000000000E+00
-44.2500E-06,-25.3125000000E+00
-44.1500E-06,-15.6250000000E+00
-44.0500E-06,-4.3750000000E+00
-43.9500E-06,+5.9375000000E+00
-43.8500E-06,+14.6875000000E+00
-43.7500E-06,+20.0000000000E+00
-43.6500E-06,+21.2500000000E+00
-43.5500E-06,+20.3125000000E+00
-43.4500E-06,+16.2500000000E+00
-43.3500E-06,+9.0625000000E+00
-43.2500E-06,-0.0E+00
-43.1500E-06,-9.6875000000E+00
-43.0500E-06,-18.1250000000E+00
-42.9500E-06,-24.0625000000E+00
-42.8500E-06,-27.1875000000E+00
-42.7500E-06,-26.8750000000E+00
-42.6500E-06,-22.5000000000E+00
-42.5500E-06,-15.9375000000E+00
-42.4500E-06,-7.8125000000E+00
-42.3500E-06,+625.0000000E-03
-42.2500E-06,+7.5000000000E+00
-42.1500E-06,+12.5000000000E+00
-42.0500E-06,+15.3125000000E+00
-41.9500E-06,+15.3125000000E+00
-41.8500E-06,+12.8125000000E+00
-41.7500E-06,+7.5000000000E+00
-41.6500E-06,+937.5000000E-03
-41.5500E-06,-5.6250000000E+00
-41.4500E-06,-12.1875000000E+00
-41.3500E-06,-17.1875000000E+00
-41.2500E-06,-20.0000000000E+00
-41.1500E-06,-20.3125000000E+00
-41.0500E-06,-18.1250000000E+00
-40.9500E-06,-13.7500000000E+00
-40.8500E-06,-7.8125000000E+00
-40.7500E-06,-1.5625000000E+00
-40.6500E-06,+3.4375000000E+00
-40.5500E-06,+7.5000000000E+00
-40.4500E-06,+10.3125000000E+00
-40.3500E-06,+10.9375000000E+00
-40.2500E-06,+9.3750000000E+00
-40.1500E-06,+5.9375000000E+00
-40.0500E-06,+1.5625000000E+00
-39.9500E-06,-3.7500000000E+00
-39.8500E-06,-9.3750000000E+00
-39.7500E-06,-13.1250000000E+00
-39.6500E-06,-15.6250000000E+00
-39.5500E-06,-16.5625000000E+00
-39.4500E-06,-15.3125000000E+00
-39.3500E-06,-12.5000000000E+00
-39.2500E-06,-8.1250000000E+00
-39.1500E-06,-3.4375000000E+00
-39.0500E-06,+937.5000000E-03
-38.9500E-06,+4.3750000000E+00
-38.8500E-06,+6.5625000000E+00
-38.7500E-06,+7.5000000000E+00
-38.6500E-06,+6.5625000000E+00
-38.5500E-06,+3.7500000000E+00
-38.4500E-06,+312.5000000E-03
-38.3500E-06,-3.4375000000E+00
-38.2500E-06,-7.1875000000E+00
-38.1500E-06,-10.6250000000E+00
-38.0500E-06,-13.1250000000E+00
-37.9500E-06,-14.0625000000E+00
-37.8500E-06,-13.7500000000E+00
-37.7500E-06,-11.5625000000E+00
-37.6500E-06,-7.8125000000E+00
-37.5500E-06,-4.0625000000E+00
-37.4500E-06,-625.0000000E-03
-37.3500E-06,+2.1875000000E+00
-37.2500E-06,+3.7500000000E+00
-37.1500E-06,+5.0000000000E+00
-37.0500E-06,+5.0000000000E+00
-36.9500E-06,+2.5000000000E+00
-36.8500E-06,-0.0E+00
-36.7500E-06,-2.5000000000E+00
-36.6500E-06,-5.9375000000E+00
-36.5500E-06,-8.7500000000E+00
-36.4500E-06,-10.6250000000E+00
-36.3500E-06,-11.5625000000E+00
-36.2500E-06,-10.9375000000E+00
-36.1500E-06,-9.0625000000E+00
-36.0500E-06,-6.8750000000E+00
-35.9500E-06,-4.0625000000E+00
-35.8500E-06,-937.5000000E-03
-35.7500E-06,+937.5000000E-03
-35.6500E-06,+2.1875000000E+00
-35.5500E-06,+2.8125000000E+00
-35.4500E-06,+2.1875000000E+00
-35.3500E-06,+1.2500000000E+00
-35.2500E-06,-625.0000000E-03
-35.1500E-06,-3.1250000000E+00
-35.0500E-06,-5.3125000000E+00
-34.9500E-06,-7.1875000000E+00
-34.8500E-06,-8.7500000000E+00
-34.7500E-06,-9.6875000000E+00
-34.6500E-06,-9.3750000000E+00
-34.5500E-06,-8.1250000000E+00
-34.4500E-06,-6.2500000000E+00
-34.3500E-06,-3.7500000000E+00
-34.2500E-06,-1.5625000000E+00
-34.1500E-06,-312.5000000E-03
-34.0500E-06,+312.5000000E-03
-33.9500E-06,+1.2500000000E+00
-33.8500E-06,+1.5625000000E+00
-33.7500E-06,+312.5000000E-03
